Date,Open,High,Low,Close,Adj Close,Volume
08/09/2011,3.5275,3.6125,3.4875,3.545,3.251836,88016400
09/09/2011,3.515,3.61,3.44,3.47,3.183039,86982800
12/09/2011,3.4225,3.5825,3.4225,3.5525,3.258716,91648000
13/09/2011,3.5825,3.65,3.5275,3.6325,3.3321,85383600
14/09/2011,3.7275,3.8675,3.725,3.82,3.504094,154719200
15/09/2011,3.905,3.925,3.84,3.875,3.554546,75290800
16/09/2011,3.8825,4.025,3.845,3.865,3.545373,139158800
19/09/2011,3.8,3.8275,3.6875,3.785,3.471989,96820400
20/09/2011,3.8325,3.8475,3.67,3.6875,3.382552,79243600
21/09/2011,3.7075,3.7725,3.615,3.6175,3.318341,71525200
22/09/2011,3.475,3.48,3.3125,3.3775,3.098188,131463200
23/09/2011,3.3575,3.545,3.3375,3.4475,3.1624,101144000
26/09/2011,3.49,3.5,3.3,3.455,3.169279,97212400
27/09/2011,3.5425,3.5725,3.4325,3.46,3.173866,78138800
28/09/2011,3.4675,3.555,3.3,3.355,3.077549,123653200
29/09/2011,3.415,3.4725,3.1875,3.2725,3.00187,86641600
30/09/2011,3.22,3.2375,3.1225,3.1275,2.868863,67778400
03/10/2011,3.0875,3.185,2.9525,2.9525,2.708335,94989600
04/10/2011,2.88,3.225,2.8675,3.225,2.958299,136154800
05/10/2011,3.2175,3.37,3.1525,3.34,3.063789,85670800
06/10/2011,3.3575,3.4825,3.3525,3.4725,3.185332,77319200
07/10/2011,3.4875,3.59,3.415,3.5375,3.244956,80697600
10/10/2011,3.5975,3.695,3.59,3.695,3.389432,53437600
11/10/2011,3.665,3.725,3.6425,3.655,3.352739,81608000
12/10/2011,3.725,3.7275,3.65,3.6525,3.350446,61206400
13/10/2011,3.635,3.8725,3.625,3.865,3.545373,85483200
14/10/2011,3.9325,3.9725,3.835,3.93,3.604998,70245200
17/10/2011,3.885,3.885,3.715,3.735,3.426123,61178000
18/10/2011,3.715,3.88,3.6925,3.87,3.549959,59091600
19/10/2011,3.875,3.9425,3.7825,3.7925,3.478869,55756800
20/10/2011,3.69,3.705,3.46,3.6025,3.304582,99030800
21/10/2011,3.6475,3.7075,3.56,3.62,3.320634,62842800
24/10/2011,3.635,3.8125,3.6275,3.755,3.444471,53525600
25/10/2011,3.7025,3.7325,3.605,3.6125,3.313754,57799600
26/10/2011,3.6825,3.7025,3.55,3.655,3.352739,50311600
27/10/2011,3.79,3.85,3.705,3.8125,3.497215,57773200
28/10/2011,3.78,3.935,3.77,3.9,3.577479,49015600
31/10/2011,3.775,3.7975,3.7,3.7,3.394017,51998400
01/11/2011,3.565,3.575,3.48,3.515,3.224317,79082400
02/11/2011,3.55,3.5675,3.3825,3.455,3.169279,96160800
03/11/2011,3.4925,3.67,3.4,3.6625,3.359619,74937200
04/11/2011,3.63,3.7175,3.5725,3.705,3.398604,65484000
07/11/2011,3.6775,3.74,3.6,3.685,3.380258,61353600
08/11/2011,3.7325,3.7925,3.6725,3.77,3.45823,54972800
09/11/2011,3.6825,3.73,3.565,3.58,3.283942,53224400
10/11/2011,3.6675,3.705,3.5275,3.6175,3.318341,99048400
11/11/2011,3.72,3.775,3.5175,3.745,3.435296,175156000
14/11/2011,3.745,3.7825,3.6625,3.6725,3.368792,50029200
15/11/2011,3.6375,3.7475,3.6275,3.72,3.412364,50566000
16/11/2011,3.65,3.7475,3.6325,3.645,3.343567,51242000
17/11/2011,3.6375,3.6475,3.45,3.515,3.224317,65750400
18/11/2011,3.535,3.535,3.445,3.4825,3.194504,50135200
21/11/2011,3.4275,3.6925,3.375,3.6575,3.355033,133078800
22/11/2011,3.6975,3.79,3.6775,3.77,3.45823,128748000
23/11/2011,3.73,3.7575,3.6075,3.61,3.31146,82534000
25/11/2011,3.5625,3.645,3.5,3.51,3.219731,40662000
28/11/2011,3.625,3.7625,3.625,3.7075,3.400898,69061600
29/11/2011,3.7025,3.775,3.6675,3.7275,3.419244,62344000
30/11/2011,3.84,3.9175,3.8075,3.9075,3.584359,73032400
01/12/2011,3.875,3.965,3.8575,3.955,3.62793,52976000
02/12/2011,3.9975,4.0125,3.8925,3.93,3.604998,54646400
05/12/2011,3.995,4,3.8375,3.87,3.549959,64469600
06/12/2011,3.8925,3.9,3.775,3.815,3.499508,57383200
07/12/2011,3.79,3.82,3.7125,3.7925,3.478869,51001600
08/12/2011,3.755,3.8175,3.66,3.6725,3.368792,49148800
09/12/2011,3.645,3.755,3.595,3.725,3.416951,55584000
12/12/2011,3.645,3.66,3.565,3.6325,3.3321,57320800
13/12/2011,3.68,3.725,3.51,3.5325,3.240369,51659600
14/12/2011,3.5025,3.5225,3.3575,3.395,3.114241,63602000
15/12/2011,3.4525,3.475,3.3575,3.365,3.086722,43514800
16/12/2011,3.3925,3.4575,3.3625,3.3775,3.098188,61911600
19/12/2011,3.3925,3.4325,3.2775,3.29,3.017924,46327600
20/12/2011,3.365,3.4875,3.365,3.475,3.187624,44520800
21/12/2011,3.455,3.4925,3.3625,3.43,3.146346,54842400
22/12/2011,3.44,3.5875,3.44,3.5775,3.281649,57656000
23/12/2011,3.595,3.6,3.5125,3.5425,3.249543,24894800
27/12/2011,3.5275,3.57,3.505,3.515,3.224317,19571200
28/12/2011,3.515,3.5225,3.425,3.4275,3.144054,23396000
29/12/2011,3.4625,3.5,3.4125,3.4925,3.203678,21111200
30/12/2011,3.48,3.5175,3.46,3.465,3.178452,18695600
03/01/2012,3.575,3.6,3.5025,3.51,3.219731,46804400
04/01/2012,3.5125,3.565,3.48,3.55,3.256423,34737200
05/01/2012,3.5325,3.695,3.5175,3.6775,3.373379,56354800
06/01/2012,3.675,3.6775,3.5925,3.635,3.334393,53325200
09/01/2012,3.6375,3.705,3.61,3.635,3.334393,50824400
10/01/2012,3.69,3.6925,3.595,3.62,3.320634,54632800
11/01/2012,3.5875,3.62,3.5325,3.5475,3.254129,48427200
12/01/2012,3.555,3.5575,3.4475,3.525,3.23349,65236400
13/01/2012,3.5,3.5075,3.415,3.4325,3.14864,50430000
17/01/2012,3.485,3.485,3.375,3.38,3.100482,62717600
18/01/2012,3.445,3.5225,3.4275,3.495,3.205971,63267600
19/01/2012,3.525,3.5925,3.4875,3.5875,3.290822,60831200
20/01/2012,3.5825,3.625,3.5425,3.555,3.261009,54627200
23/01/2012,3.5575,3.655,3.5125,3.6525,3.350446,56279200
24/01/2012,3.6275,3.75,3.625,3.735,3.426123,73092000
25/01/2012,3.635,3.7225,3.53,3.7125,3.405485,127415200
26/01/2012,3.7675,3.81,3.6575,3.6775,3.373379,79967200
27/01/2012,3.655,3.7475,3.625,3.7275,3.419244,44999600
30/01/2012,3.6625,3.7175,3.6075,3.7,3.394017,39907600
31/01/2012,3.71,3.7125,3.6275,3.6925,3.387138,35790000
01/02/2012,3.735,3.775,3.6825,3.7325,3.42383,42802000
02/02/2012,3.7525,3.8875,3.715,3.8725,3.552253,69623600
03/02/2012,3.93,3.9875,3.9225,3.955,3.62793,49523200
06/02/2012,3.935,3.94,3.89,3.925,3.60041,27886800
07/02/2012,3.93,3.9575,3.865,3.935,3.609584,41029600
08/02/2012,3.935,4.155,3.915,4.0775,3.7403,84761200
09/02/2012,4.1275,4.15,4.0675,4.075,3.738007,56194400
10/02/2012,4.035,4.05,3.9525,3.975,3.646276,44026800
13/02/2012,4.075,4.09,3.955,4.0375,3.703607,61066800
14/02/2012,4.0375,4.095,4.0025,4.06,3.724247,45375600
15/02/2012,4.0975,4.225,4.0325,4.0425,3.708193,111085600
16/02/2012,3.765,4.145,3.75,4.1125,3.772405,188858800
17/02/2012,4.115,4.1425,3.925,3.9625,3.63481,102036000
21/02/2012,3.96,4.08,3.9525,3.9825,3.653157,51817600
22/02/2012,3.9625,4.06,3.95,3.955,3.62793,49243200
23/02/2012,3.9625,4,3.9,3.9775,3.648569,32396800
24/02/2012,3.99,3.995,3.93,3.9475,3.62105,36666800
27/02/2012,3.8975,3.915,3.8125,3.8675,3.547665,74526800
28/02/2012,3.8675,3.9125,3.7925,3.8325,3.51556,69988400
29/02/2012,3.845,3.91,3.785,3.7875,3.474281,68919600
01/03/2012,3.8025,3.8575,3.7875,3.8125,3.497215,44994400
02/03/2012,3.8,3.9,3.8,3.845,3.527027,68407600
05/03/2012,3.8175,3.825,3.6875,3.715,3.407777,51484800
06/03/2012,3.6725,3.7025,3.615,3.68,3.375672,47140000
07/03/2012,3.7,3.7175,3.65,3.7025,3.396312,44198400
08/03/2012,3.7125,3.7525,3.6925,3.715,3.407777,43085200
09/03/2012,3.725,3.7525,3.685,3.705,3.398604,36783600
12/03/2012,3.72,3.745,3.6375,3.6475,3.34586,29994800
13/03/2012,3.6625,3.7175,3.645,3.6975,3.391725,55328800
14/03/2012,3.6975,3.705,3.58,3.5925,3.295408,73570800
15/03/2012,3.6025,3.665,3.59,3.645,3.343567,38238000
16/03/2012,3.6475,3.665,3.6275,3.65,3.348153,42834000
19/03/2012,3.67,3.6875,3.6425,3.66,3.357326,40540000
20/03/2012,3.64,3.64,3.5675,3.6,3.302287,44961600
21/03/2012,3.6,3.6475,3.56,3.615,3.316047,46784000
22/03/2012,3.5875,3.64,3.5775,3.61,3.31146,42537200
23/03/2012,3.6,3.6475,3.575,3.6375,3.336686,31545600
26/03/2012,3.6725,3.6975,3.6375,3.68,3.375672,28860000
27/03/2012,3.695,3.75,3.6875,3.705,3.398604,41996800
28/03/2012,3.7525,3.84,3.725,3.79,3.476576,89244800
29/03/2012,3.785,3.8375,3.7375,3.8075,3.492628,37270000
30/03/2012,3.84,3.8725,3.785,3.85,3.531614,52724000
02/04/2012,3.84,3.8725,3.7775,3.8325,3.51556,40777600
03/04/2012,3.86,3.865,3.75,3.77,3.45823,43047600
04/04/2012,3.7125,3.76,3.64,3.6625,3.359619,49589600
05/04/2012,3.6675,3.7125,3.645,3.6575,3.355033,36942400
09/04/2012,3.6,3.6225,3.54,3.61,3.31146,36550400
10/04/2012,3.595,3.645,3.5225,3.54,3.247249,47036000
11/04/2012,3.5875,3.6625,3.575,3.585,3.288528,37296000
12/04/2012,3.59,3.69,3.575,3.67,3.366499,38486800
13/04/2012,3.6375,3.6575,3.5375,3.54,3.247249,31132400
16/04/2012,3.565,3.575,3.44,3.4975,3.208265,46346800
17/04/2012,3.5075,3.55,3.4925,3.505,3.215145,46069600
18/04/2012,3.4825,3.5,3.425,3.4675,3.180745,40076400
19/04/2012,3.4225,3.5525,3.3975,3.415,3.132587,66718800
20/04/2012,3.435,3.445,3.34,3.3475,3.070669,50959200
23/04/2012,3.29,3.3225,3.2275,3.3075,3.033977,70624400
24/04/2012,3.3175,3.345,3.1875,3.205,2.939953,73044000
25/04/2012,3.2525,3.295,3.1925,3.27,2.999578,72711200
26/04/2012,3.2675,3.3,3.245,3.2725,3.00187,53920800
27/04/2012,3.2675,3.2875,3.21,3.245,2.976646,47535600
30/04/2012,3.2275,3.2675,3.205,3.25,2.981233,26226800
01/05/2012,3.2325,3.3425,3.2325,3.3075,3.033977,40868000
02/05/2012,3.295,3.3075,3.195,3.2125,2.946833,68400800
03/05/2012,3.22,3.24,3.1375,3.1575,2.896383,41953600
04/05/2012,3.1375,3.155,3.065,3.065,2.811532,54509200
07/05/2012,3.12,3.1725,3.0925,3.1175,2.859689,60444000
08/05/2012,3.09,3.135,3.035,3.115,2.857397,46231200
09/05/2012,3.06,3.1525,3.03,3.1275,2.868863,52060800
10/05/2012,3.1575,3.1625,3.055,3.105,2.848223,59709200
11/05/2012,3.3625,3.42,3.29,3.3025,3.029391,143514000
14/05/2012,3.275,3.3325,3.2075,3.2825,3.011044,43747200
15/05/2012,3.2825,3.355,3.235,3.25,2.981233,59994000
16/05/2012,3.255,3.2925,3.175,3.185,2.921608,47048400
17/05/2012,3.1975,3.2275,3.1625,3.1625,2.900968,33536400
18/05/2012,3.17,3.185,3.005,3.02,2.770252,56728800
21/05/2012,3.025,3.0875,3.005,3.0725,2.818411,41626000
22/05/2012,3.07,3.075,2.99,3.035,2.784012,41014000
23/05/2012,3.0025,3.115,2.9575,3.11,2.852809,49600000
24/05/2012,3.1275,3.1325,3.005,3.0275,2.777132,52042000
25/05/2012,3.025,3.125,3.025,3.1,2.843637,39175200
29/05/2012,3.15,3.2,3.1375,3.18,2.917022,31000000
30/05/2012,3.145,3.1675,3.0875,3.1425,2.882622,37979200
31/05/2012,3.1425,3.155,3.0675,3.1075,2.850518,35819200
01/06/2012,3.0425,3.0725,2.99,2.995,2.74732,44098400
04/06/2012,3.01,3.0275,2.9075,2.9325,2.689988,43285600
05/06/2012,2.9175,3.025,2.9175,3.0175,2.76796,36522400
06/06/2012,3.04,3.105,3.0175,3.0975,2.841343,36896800
07/06/2012,3.1425,3.16,2.97,2.9725,2.726681,52678000
08/06/2012,2.9825,3.04,2.9775,3.03,2.779425,37030800
11/06/2012,3.1275,3.1825,3.0575,3.065,2.811532,83908000
12/06/2012,3.1,3.1575,3.095,3.1275,2.868863,49612800
13/06/2012,3.125,3.1325,3.03,3.045,2.793185,49427600
14/06/2012,3.04,3.065,2.9775,3.0075,2.758786,58988400
15/06/2012,3.03,3.075,3.0025,3.0725,2.818411,38528800
18/06/2012,3.05,3.125,3.025,3.1,2.843637,30442400
19/06/2012,3.2275,3.3575,3.2125,3.31,3.036271,96047600
20/06/2012,3.3425,3.425,3.3225,3.3625,3.084429,97272000
21/06/2012,3.36,3.36,3.2025,3.21,2.944541,51637600
22/06/2012,3.25,3.2875,3.205,3.25,2.981233,86536000
25/06/2012,3.2525,3.2625,3.135,3.1475,2.887208,49461600
26/06/2012,3.165,3.205,3.12,3.1825,2.919314,43715200
27/06/2012,3.185,3.3075,3.185,3.285,3.013338,50606400
28/06/2012,3.255,3.33,3.2275,3.31,3.036271,54589600
29/06/2012,3.3875,3.4625,3.385,3.455,3.169279,61650800
02/07/2012,3.4725,3.475,3.335,3.3625,3.084429,58168400
03/07/2012,3.3625,3.4575,3.36,3.45,3.164693,21928400
05/07/2012,3.4275,3.4425,3.3625,3.415,3.132587,28007600
06/07/2012,3.39,3.4,3.3125,3.35,3.072962,38276000
09/07/2012,3.33,3.345,3.2775,3.305,3.031684,30633600
10/07/2012,3.27,3.3675,3.18,3.205,2.939953,51202800
11/07/2012,3.215,3.255,3.1375,3.1525,2.891795,48521600
12/07/2012,3.1175,3.1225,3.0725,3.1,2.843637,47216000
13/07/2012,3.1025,3.155,3.0825,3.14,2.880329,32426000
16/07/2012,3.12,3.175,3.09,3.15,2.889502,33446000
17/07/2012,3.16,3.1775,3.04,3.0925,2.836757,44747600
18/07/2012,3.085,3.31,3.07,3.265,2.994992,61600800
19/07/2012,3.2875,3.34,3.265,3.2975,3.024804,40303600
20/07/2012,3.2775,3.3,3.1675,3.2025,2.937661,45100000
23/07/2012,3.1175,3.2675,3.0825,3.245,2.976646,45158400
24/07/2012,3.25,3.27,3.1725,3.21,2.944541,35116400
25/07/2012,3.2,3.305,3.185,3.2725,3.00187,41504400
26/07/2012,3.3325,3.37,3.2625,3.2875,3.01563,33844000
27/07/2012,3.3,3.38,3.275,3.37,3.091309,37651600
30/07/2012,3.37,3.4125,3.305,3.3325,3.05691,36355200
31/07/2012,3.3325,3.4325,3.3275,3.385,3.105068,38778800
01/08/2012,3.405,3.4375,3.3325,3.3475,3.070669,33591200
02/08/2012,3.33,3.41,3.275,3.36,3.082135,36791200
03/08/2012,3.4125,3.465,3.3325,3.43,3.146346,32654800
06/08/2012,3.4625,3.52,3.4575,3.5025,3.212851,36032400
07/08/2012,3.545,3.575,3.5175,3.5375,3.244956,40734000
08/08/2012,3.535,3.595,3.525,3.5575,3.263303,51706400
09/08/2012,3.5625,3.685,3.5575,3.6775,3.373379,82230000
10/08/2012,3.775,3.805,3.6075,3.655,3.352739,127874400
13/08/2012,3.66,3.705,3.645,3.7025,3.396312,44724400
14/08/2012,3.715,3.72,3.6325,3.6475,3.34586,38882800
15/08/2012,3.66,3.69,3.6025,3.62,3.320634,59440400
16/08/2012,3.6525,3.7075,3.64,3.695,3.389432,37100800
17/08/2012,3.695,3.695,3.63,3.6625,3.359619,30986400
20/08/2012,3.65,3.6675,3.6075,3.6625,3.359619,31439200
21/08/2012,3.675,3.6975,3.615,3.6525,3.350446,34024800
22/08/2012,3.63,3.675,3.6175,3.66,3.357326,31355600
23/08/2012,3.6525,3.655,3.5625,3.5775,3.281649,37904000
24/08/2012,3.5775,3.6675,3.57,3.65,3.348153,34772400
27/08/2012,3.6475,3.6575,3.585,3.5875,3.290822,34094400
28/08/2012,3.56,3.6075,3.5525,3.5725,3.277062,31076400
29/08/2012,3.57,3.6025,3.5625,3.58,3.283942,25041200
30/08/2012,3.5725,3.585,3.495,3.5125,3.222025,30748800
31/08/2012,3.5375,3.5625,3.4725,3.5075,3.217438,48506400
04/09/2012,3.45,3.4625,3.2875,3.32,3.045443,69445200
05/09/2012,3.3325,3.38,3.295,3.33,3.054615,48025600
06/09/2012,3.355,3.5225,3.3525,3.4325,3.14864,65729600
07/09/2012,3.345,3.3725,3.2375,3.35,3.072962,78106400
10/09/2012,3.3425,3.39,3.3125,3.32,3.045443,37110800
11/09/2012,3.3175,3.4125,3.305,3.36,3.082135,38280800
12/09/2012,3.3875,3.415,3.355,3.3975,3.116534,32260800
13/09/2012,3.4275,3.44,3.355,3.42,3.137174,43383600
14/09/2012,3.4175,3.52,3.4175,3.46,3.173866,33946800
17/09/2012,3.4675,3.4675,3.3275,3.365,3.086722,49334800
18/09/2012,3.3275,3.4275,3.325,3.3875,3.107362,35995200
19/09/2012,3.395,3.475,3.355,3.4275,3.144054,45193600
20/09/2012,3.42,3.4375,3.375,3.4025,3.121121,32059600
21/09/2012,3.4075,3.4375,3.395,3.4175,3.134881,34013600
24/09/2012,3.3625,3.42,3.3575,3.415,3.132587,35783200
25/09/2012,3.46,3.475,3.3475,3.3525,3.075256,48154400
26/09/2012,3.34,3.3425,3.255,3.295,3.022511,43681200
27/09/2012,3.3025,3.325,3.275,3.32,3.045443,55888800
28/09/2012,3.305,3.3825,3.2625,3.335,3.059203,48550800
01/10/2012,3.35,3.37,3.2675,3.28,3.008751,50423600
02/10/2012,3.3025,3.3025,3.255,3.2925,3.020217,29549200
03/10/2012,3.3,3.31,3.2425,3.26,2.990405,43087200
04/10/2012,3.2675,3.425,3.25,3.405,3.123414,50260800
05/10/2012,3.415,3.45,3.3125,3.325,3.05003,48306800
08/10/2012,3.3125,3.3275,3.2675,3.2925,3.020217,24059600
09/10/2012,3.2875,3.2975,3.2125,3.2225,2.956006,36636000
10/10/2012,3.2075,3.2225,3.155,3.1675,2.905554,32656800
11/10/2012,3.1975,3.2075,3.16,3.185,2.921608,32051600
12/10/2012,3.1625,3.1875,3.1375,3.1575,2.896383,26069600
15/10/2012,3.1625,3.2,3.125,3.1975,2.933074,24958000
16/10/2012,3.225,3.3,3.195,3.29,3.017924,36769600
17/10/2012,3.25,3.28,3.2175,3.265,2.994992,39175200
18/10/2012,3.2575,3.2575,3.2025,3.215,2.949127,25477200
19/10/2012,3.1675,3.19,3.01,3.0275,2.777132,70941200
22/10/2012,3.04,3.0575,2.9675,2.9925,2.745027,48084000
23/10/2012,2.965,3.1025,2.9575,3.0825,2.827584,57394800
24/10/2012,3.1025,3.115,3.0125,3.0425,2.790891,33291600
25/10/2012,3.0675,3.1,3.0325,3.045,2.793185,30735600
26/10/2012,3.05,3.0675,3.0125,3.0125,2.763373,38937600
31/10/2012,3.025,3.05,2.9875,2.995,2.74732,34711200
01/11/2012,3.01,3.14,3.0075,3.1375,2.878036,47322000
02/11/2012,3.17,3.175,3.1025,3.1225,2.864276,25670000
05/11/2012,3.115,3.2675,3.115,3.255,2.985819,44484000
06/11/2012,3.2625,3.2625,3.1975,3.2525,2.983525,35080400
07/11/2012,3.2275,3.2475,3.1375,3.1525,2.891795,32462000
08/11/2012,3.1875,3.27,3.1625,3.17,2.907848,83902400
09/11/2012,3.1875,3.225,3.0375,3.0475,2.795479,84628000
12/11/2012,3.0525,3.065,2.95,2.98,2.733562,64362400
13/11/2012,2.965,3.0325,2.955,2.9575,2.712922,49212000
14/11/2012,2.975,3.005,2.8825,2.885,2.646417,61930000
15/11/2012,2.9025,2.9775,2.8775,2.8975,2.657883,46668800
16/11/2012,2.8975,2.9075,2.7875,2.845,2.609725,62455200
19/11/2012,2.8975,2.935,2.8625,2.925,2.68311,40409200
20/11/2012,2.895,2.9075,2.8425,2.8725,2.65195,33697600
21/11/2012,2.8725,2.9625,2.87,2.955,2.728116,42231200
23/11/2012,2.9675,3.01,2.9525,2.975,2.74658,27693200
26/11/2012,2.98,3.035,2.975,3.0275,2.795049,36460000
27/11/2012,3.015,3.085,2.99,3.04,2.806589,45140400
28/11/2012,3.0275,3.08,2.99,3.065,2.82967,39833200
29/11/2012,3.07,3.085,3,3.01,2.778893,48868800
30/11/2012,3.0075,3.03,2.975,2.9925,2.762737,46050400
03/12/2012,3.03,3.03,2.93,2.9375,2.711959,39138000
04/12/2012,2.9425,3.03,2.925,3.025,2.792741,52806800
05/12/2012,3,3.02,2.9475,2.99,2.760429,63302400
06/12/2012,2.9825,3.015,2.9725,2.995,2.765044,41289600
07/12/2012,2.9975,3.0125,2.955,2.99,2.760429,33828800
10/12/2012,2.99,3.1125,2.9825,3.09,2.852751,51364400
11/12/2012,3.1,3.2025,3.0925,3.1625,2.919684,81672400
12/12/2012,3.1725,3.19,3.1175,3.13,2.88968,39940400
13/12/2012,3.125,3.1925,3.1025,3.1325,2.891987,37755600
14/12/2012,3.145,3.18,3.1225,3.1475,2.905835,33866000
17/12/2012,3.14,3.1575,3.0875,3.135,2.894295,44523200
18/12/2012,3.135,3.175,3.125,3.14,2.898913,41643600
19/12/2012,3.1625,3.2,3.15,3.1625,2.919684,45854400
20/12/2012,3.175,3.1775,3.125,3.16,2.917376,33433200
21/12/2012,3.1175,3.1175,3.0525,3.0875,2.850443,46217200
24/12/2012,3.085,3.095,3.0525,3.0625,2.827363,12737600
26/12/2012,3.055,3.105,3.0475,3.06,2.825055,19674000
27/12/2012,3.065,3.07,3.005,3.04,2.806589,29980400
28/12/2012,3.0125,3.0725,3.0075,3.025,2.792741,22060000
31/12/2012,3.015,3.0775,3.0075,3.065,2.82967,32646000
02/01/2013,3.14,3.1825,3.1275,3.18,2.93584,47883600
03/01/2013,3.18,3.2175,3.145,3.1825,2.938148,29888800
04/01/2013,3.1875,3.2975,3.1775,3.2875,3.035086,52496800
07/01/2013,3.285,3.295,3.17,3.1925,2.947381,61073200
08/01/2013,3.2,3.21,3.1,3.1225,2.882755,46642400
09/01/2013,3.1475,3.1625,3.0325,3.0525,2.81813,69502000
10/01/2013,3.08,3.095,3.04,3.0575,2.822746,50636800
11/01/2013,3.07,3.0725,3.0225,3.0525,2.81813,51317200
14/01/2013,3.0725,3.0725,3.015,3.05,2.815822,30568400
15/01/2013,3.035,3.035,2.9775,2.995,2.765044,37588800
16/01/2013,2.99,3.0475,2.99,3.0225,2.790434,33737600
17/01/2013,3.0325,3.075,3.025,3.0625,2.827363,58073600
18/01/2013,3.0625,3.0625,3.005,3.0425,2.808897,39708800
22/01/2013,3.04,3.0675,3.0125,3.0275,2.795049,30822400
23/01/2013,3.0375,3.04,3,3.0325,2.799666,42180800
24/01/2013,3.0225,3.06,3.0075,3.0475,2.813514,39698000
25/01/2013,3.0525,3.105,3.0375,3.1025,2.864291,39392000
28/01/2013,3.1175,3.1725,3.11,3.1525,2.910452,42249200
29/01/2013,3.14,3.1475,3.0725,3.085,2.848134,38887200
30/01/2013,3.0875,3.13,3.07,3.08,2.843518,28759200
31/01/2013,3.08,3.115,3.045,3.065,2.82967,47054400
01/02/2013,3.09,3.1025,3.065,3.0925,2.855058,28881600
04/02/2013,3.075,3.1375,3.0375,3.04,2.806589,51174400
05/02/2013,3.055,3.1275,3.045,3.11,2.871214,36729600
06/02/2013,3.035,3.11,3.0175,3.085,2.848134,53068800
07/02/2013,3.075,3.1,3.0425,3.0725,2.836594,44000000
08/02/2013,3.0925,3.1175,3.0725,3.0925,2.855058,30723200
11/02/2013,3.1175,3.16,3.0875,3.1275,2.887371,40830800
12/02/2013,3.1,3.1425,3.095,3.1075,2.868907,27780400
13/02/2013,3.11,3.1675,3.0825,3.0925,2.855058,85639600
14/02/2013,3.05,3.185,3.0125,3.1825,2.938148,88209600
15/02/2013,3.175,3.1975,3.1125,3.1825,2.938148,73386000
19/02/2013,3.185,3.1875,3.12,3.14,2.898913,43355200
20/02/2013,3.15,3.2,3.085,3.095,2.857367,71301200
21/02/2013,3.09,3.125,3.065,3.0725,2.836594,58040800
22/02/2013,3.0925,3.1325,3.075,3.13,2.88968,37014800
25/02/2013,3.1375,3.1625,3.07,3.075,2.838901,64444400
26/02/2013,3.0625,3.11,3.0525,3.0925,2.872574,48750400
27/02/2013,3.0925,3.1725,3.085,3.15,2.925986,47698000
28/02/2013,3.14,3.2125,3.1275,3.165,2.939919,59139200
01/03/2013,3.1425,3.1875,3.115,3.1775,2.95153,38939600
04/03/2013,3.155,3.195,3.13,3.165,2.939919,35368000
05/03/2013,3.1825,3.205,3.1675,3.2,2.972429,36616800
06/03/2013,3.22,3.25,3.1825,3.1975,2.970108,34292800
07/03/2013,3.215,3.2475,3.1725,3.19,2.963141,31482400
08/03/2013,3.1975,3.22,3.1825,3.205,2.977074,24646400
11/03/2013,3.1725,3.1875,3.1475,3.175,2.949206,29974800
12/03/2013,3.17,3.195,3.14,3.185,2.958496,31085600
13/03/2013,3.185,3.24,3.155,3.185,2.958496,48584000
14/03/2013,3.205,3.215,3.1675,3.1875,2.960819,38330400
15/03/2013,3.1875,3.1875,3.1475,3.16,2.935275,35577600
18/03/2013,3.14,3.1675,3.115,3.1375,2.914374,29831200
19/03/2013,3.14,3.155,3.095,3.1175,2.895797,35548000
20/03/2013,3.1475,3.165,3.12,3.155,2.930629,34058800
21/03/2013,3.1375,3.1425,3.1,3.105,2.884186,33903200
22/03/2013,3.115,3.1325,3.1025,3.12,2.898118,23247600
25/03/2013,3.1375,3.14,3.08,3.1025,2.881863,36207600
26/03/2013,3.11,3.1275,3.0975,3.125,2.902763,23254000
27/03/2013,3.1125,3.18,3.105,3.1625,2.937597,25494400
28/03/2013,3.155,3.21,3.1325,3.2075,2.979396,34927600
01/04/2013,3.2,3.2,3.08,3.1025,2.881863,44282800
02/04/2013,3.105,3.1125,3.05,3.07,2.851674,37152400
03/04/2013,3.065,3.0825,3.01,3.0325,2.816841,35315600
04/04/2013,3.0225,3.0725,3.0125,3.0625,2.844708,29467600
05/04/2013,3.0175,3.115,3.01,3.115,2.893474,55135200
08/04/2013,3.1175,3.1175,3.05,3.1075,2.886508,32666000
09/04/2013,3.11,3.18,3.0875,3.1575,2.932952,38058400
10/04/2013,3.16,3.2125,3.1525,3.2075,2.979396,38468800
11/04/2013,3.1625,3.2125,3.075,3.1925,2.965463,96922000
12/04/2013,3.2075,3.3075,3.18,3.2725,3.039773,77054800
15/04/2013,3.2625,3.2725,3.185,3.205,2.977074,43042000
16/04/2013,3.235,3.2625,3.2175,3.24,3.009585,46884400
17/04/2013,3.215,3.245,3.1775,3.1975,2.970108,53294800
18/04/2013,3.205,3.225,3.135,3.135,2.912051,40254800
19/04/2013,3.1325,3.1525,3.0925,3.1425,2.919019,30302800
22/04/2013,3.14,3.175,3.115,3.1475,2.923662,24556800
23/04/2013,3.175,3.2625,3.17,3.23,3.000296,37694800
24/04/2013,3.24,3.3675,3.2375,3.34,3.102474,55655600
25/04/2013,3.3575,3.375,3.3275,3.3675,3.128017,35322400
26/04/2013,3.3625,3.3675,3.335,3.3525,3.114085,32433200
29/04/2013,3.3575,3.405,3.3425,3.3925,3.151239,26971200
30/04/2013,3.4,3.4425,3.3775,3.4425,3.197684,27671200
